candidate,rationale,elapsed_s,project,params_json,native_export_log,name,substrate_h_mm,top_length_mm,top_width_mm,short_wall_width_mm,side_fence_length_mm,side_fence_enabled,feed_from_short_mm,feed_v_mm,feed_pad_radius_mm,port_width_mm,open_lip_height_mm,open_lip_width_mm,ground_radius_mm,total_height_limit_mm,epsr,tan_delta,s_csv,s11_worst_db,s11_worst_freq_ghz,s11_pass,ff_sample_count,all_phi_gain_total_min_dbi,all_phi_gain_total_min_theta_deg,all_phi_gain_total_min_phi_deg,best_270deg_window_start_phi_deg,best_270deg_window_stop_phi_deg,best_270deg_gain_total_min_dbi,best_270deg_gain_total_min_theta_deg,best_270deg_gain_total_min_phi_deg,default_0_270deg_gain_total_min_dbi,default_0_270deg_gain_total_min_theta_deg,default_0_270deg_gain_total_min_phi_deg,gain_pass,candidate_index,match_series_cap_pf,match_series_ind_nh,match_shunt_cap_pf,match_shunt_ind_nh,match_gap_mm,match_island_size_mm,match_series_width_mm,refresh_status,match_shunt_on_load_side,side_fence_start_from_short_mm,open_edge_coupler_length_mm,open_edge_coupler_height_mm,top_slot_start_from_short_mm,top_slot_length_mm,top_slot_width_mm,top_slot_v_offset_mm,edge_slot_start_from_short_mm,edge_slot_length_mm,edge_slot_depth_mm
h8p0_l14p0_w11p2_f1355_slot,"Extend the current path length while keeping the same low-cost wide aperture and open-edge coupler, aiming to move the resonance down without losing the low-angle gain lift.",118.12318444252014,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l14p0_w11p2_f1355_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l14p0_w11p2_f1355_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l14p0_w11p2_f1355_slot_native_export.log,h8p0_l14p0_w11p2_f1355_slot,8.0,14.0,11.2,5.8,6.0,True,13.55,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l14p0_w11p2_f1355_slot_native_s_parameters.csv,-2.98369722908497,8.0,False,730,-17.131150246671,45.0,185.0,215.0,125.0,-3.97984949622186,45.0,120.0,-17.131150246671,45.0,185.0,True,100,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,4.8,6.8,7.6,5.0,0.55,0.0,8.0,4.2,1.05
h8p0_l14p0_w11p2_f1355_m5625,"Apply the stronger L/C pair to the extended path version, checking whether the longer arm can recover S11 while the wide aperture still keeps the horizon gain within spec.",121.04835677146912,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l14p0_w11p2_f1355_m5625.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l14p0_w11p2_f1355_m5625_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l14p0_w11p2_f1355_m5625_native_export.log,h8p0_l14p0_w11p2_f1355_m5625,8.0,14.0,11.2,5.8,6.0,True,13.55,0.0,0.3,0.55,1.2,7.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l14p0_w11p2_f1355_m5625_native_s_parameters.csv,-1.9212192307603,8.0,False,730,-13.4816806373784,50.0,210.0,225.0,135.0,-5.41111539008624,50.0,135.0,-13.4816806373784,50.0,210.0,False,101,0.0,5.6,0.25,0.0,0.08,0.6,0.24,refreshed,True,2.0,4.8,6.8,7.6,5.0,0.55,0.0,8.0,4.2,1.05
h8p0_l16p0_w12p5_f1555_slot,Stretch the current path and aperture again so the impedance point moves closer to 8 GHz while the wide cavity keeps the low-angle gain from collapsing.,117.4039306640625,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l16p0_w12p5_f1555_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l16p0_w12p5_f1555_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l16p0_w12p5_f1555_slot_native_export.log,h8p0_l16p0_w12p5_f1555_slot,8.0,16.0,12.5,5.8,6.2,True,15.55,0.0,0.3,0.55,1.2,7.4,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l16p0_w12p5_f1555_slot_native_s_parameters.csv,-0.797711180479014,8.0,False,730,-11.7007359900865,60.0,110.0,165.0,75.0,-6.33892747798531,45.0,75.0,-11.7007359900865,60.0,110.0,False,102,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,5.2,6.8,8.8,5.6,0.6,0.0,9.0,4.8,1.1
h8p0_l16p0_w12p5_f1555_m5625,"Add the stronger load-side match to the stretched 16 mm aperture path, trying to keep the low-angle gain while finally pulling S11 toward the limit.",122.77007579803467,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l16p0_w12p5_f1555_m5625.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h8p0_l16p0_w12p5_f1555_m5625_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l16p0_w12p5_f1555_m5625_native_export.log,h8p0_l16p0_w12p5_f1555_m5625,8.0,16.0,12.5,5.8,6.2,True,15.55,0.0,0.3,0.55,1.2,7.4,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h8p0_l16p0_w12p5_f1555_m5625_native_s_parameters.csv,-2.28165264591681,8.0,False,730,-9.97965098874343,60.0,210.0,225.0,135.0,-5.6703539833409,45.0,135.0,-9.97965098874343,60.0,210.0,False,103,0.0,5.6,0.25,0.0,0.08,0.6,0.24,refreshed,True,2.0,5.2,6.8,8.8,5.6,0.6,0.0,9.0,4.8,1.1
h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot,"Start from the only S11-pass low-height family, then add a manufacturable lip, side-edge coupling, and etched slots to recover low-angle current without losing the shorted-cavity match.",120.54497981071472,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot_native_export.log,h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot,3.5,9.2,8.6,4.4,6.4,True,8.7,0.0,0.3,0.55,0.8,5.6,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h3p5_l9p2_w8p6_sw4p4_fence6p4_feed8p70_lip0p8_edgec2p6_slot_native_s_parameters.csv,-0.139307965356411,8.0,False,730,-9.92754723124045,45.0,155.0,230.0,140.0,-8.17250077582289,70.0,230.0,-9.92754723124045,45.0,155.0,False,104,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,0.0,2.6,3.1,4.6,2.8,0.4,0.0,5.0,2.4,0.55
h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot,Use a slightly taller cavity than the S11-pass baseline and move the via walls off the short edge to trade a small return-loss margin for more horizon current.,108.18637728691101,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_native_export.log,h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot,4.0,9.2,8.8,4.4,6.6,True,8.7,0.0,0.3,0.55,0.9,5.8,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_native_s_parameters.csv,-4.63218880692337,8.0,False,730,-12.5419891861533,45.0,180.0,265.0,175.0,-9.79697012362019,90.0,175.0,-12.5419891861533,45.0,180.0,False,105,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,0.4,2.8,3.6,4.8,3.0,0.42,0.0,5.0,2.6,0.62
h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot,Revisit the near-S11-pass 4.5 mm geometry with displaced side walls and open-edge capacitive coupling instead of relying on the L/C island.,107.35875749588013,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_native_export.log,h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot,4.5,9.6,9.2,4.8,6.8,True,8.95,0.0,0.3,0.55,1.0,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_native_s_parameters.csv,-4.09441542478291,8.0,False,730,-12.9643288668771,45.0,185.0,265.0,175.0,-10.2019622691889,90.0,175.0,-12.9643288668771,45.0,185.0,False,106,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,0.8,3.2,4.2,5.0,3.2,0.45,0.0,5.2,2.8,0.72
h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot,Middle-height geometry-current candidate intended to find the crossover between the matched-but-weak 4.5 mm case and the gain-pass 7.2 mm case.,102.3355553150177,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_native_export.log,h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot,5.2,9.8,9.4,4.8,6.8,True,9.15,0.0,0.3,0.55,1.2,6.2,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_native_s_parameters.csv,-3.90328230343056,8.0,False,730,-10.4992057706253,45.0,190.0,270.0,180.0,-7.29187249535822,75.0,115.0,-10.4992057706253,45.0,190.0,False,107,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,1.0,3.4,4.8,5.2,3.4,0.48,0.0,5.4,3.0,0.8
h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot,"Raise the same crossover geometry to strengthen the vertical current path, checking whether edge slots and couplers can keep S11 from collapsing like the 8 mm family.",106.56889653205872,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_native_export.log,h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot,6.2,9.8,9.4,4.8,6.8,True,9.15,0.0,0.3,0.55,1.4,6.2,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_native_s_parameters.csv,-2.66863617208407,8.0,False,730,-6.69495974860269,45.0,195.0,200.0,110.0,-6.08844435362245,45.0,265.0,-6.69495974860269,45.0,195.0,False,108,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,1.0,3.6,5.4,5.2,3.4,0.48,0.0,5.4,3.0,0.85
h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot,"Use the best low-cost manufacturing features on a 6.8 mm cavity, aiming for gain pass with less impedance penalty than the 7.2/8.0 mm wide-aperture cases.",107.32205533981323,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot_native_export.log,h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot,6.8,10.4,10.0,5.2,7.2,True,9.8,0.0,0.3,0.55,1.4,6.6,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p8_l10p4_w10p0_sw5p2_fence7p2_start1p2_feed9p80_lip1p4_edgec3p8_slot_native_s_parameters.csv,-2.83655866127332,8.0,False,730,-6.40923890482489,65.0,255.0,270.0,180.0,-5.85983107611038,90.0,115.0,-6.40923890482489,65.0,255.0,False,109,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,1.2,3.8,6.0,5.6,3.8,0.5,0.0,5.8,3.4,0.95
h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot,Keep the gain-pass height but shorten the current path and move the side fences farther from the short wall to lower the feed impedance without sacrificing the wide low-angle aperture.,107.21117448806763,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot_native_export.log,h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot,7.2,10.0,10.8,5.6,6.0,True,9.45,0.0,0.3,0.55,1.2,6.8,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h7p2_l10p0_w10p8_sw5p6_fence6p0_start2p0_feed9p45_lip1p2_edgec4p8_slot_native_s_parameters.csv,-2.99680222355638,8.0,False,730,-6.15168794628128,65.0,255.0,275.0,185.0,-5.64330075833941,90.0,115.0,-6.15168794628128,65.0,255.0,False,110,0.0,0.0,0.0,0.0,0.12,0.7,0.34,refreshed,False,2.0,4.8,6.2,5.4,3.8,0.52,0.0,5.6,3.6,1.0
h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot,Use a slightly taller cavity than the S11-pass baseline and move the via walls off the short edge to trade a small return-loss margin for more horizon current.,108.80613470077515,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_native_export.log,h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot,4.0,9.2,8.8,4.4,6.6,True,8.7,0.0,0.3,0.55,0.9,5.8,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p0_l9p2_w8p8_sw4p4_fence6p6_start0p4_feed8p70_lip0p9_edgec2p8_slot_native_s_parameters.csv,-4.63218880692336,8.0,False,730,-12.5419891861533,45.0,180.0,265.0,175.0,-9.79697012362018,90.0,175.0,-12.5419891861533,45.0,180.0,False,111,0.0,0.0,0.0,0.0,0.12,0.7,0.34,,False,0.4,2.8,3.6,4.8,3.0,0.42,0.0,5.0,2.6,0.62
h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot,Revisit the near-S11-pass 4.5 mm geometry with displaced side walls and open-edge capacitive coupling instead of relying on the L/C island.,106.3662326335907,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_native_export.log,h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot,4.5,9.6,9.2,4.8,6.8,True,8.95,0.0,0.3,0.55,1.0,6.0,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h4p5_l9p6_w9p2_sw4p8_fence6p8_start0p8_feed8p95_lip1p0_edgec3p2_slot_native_s_parameters.csv,-4.09441542478349,8.0,False,730,-12.9643288666629,45.0,185.0,265.0,175.0,-10.201962269362,90.0,175.0,-12.9643288666629,45.0,185.0,False,112,0.0,0.0,0.0,0.0,0.12,0.7,0.34,,False,0.8,3.2,4.2,5.0,3.2,0.45,0.0,5.2,2.8,0.72
h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot,Middle-height geometry-current candidate intended to find the crossover between the matched-but-weak 4.5 mm case and the gain-pass 7.2 mm case.,96.55302453041077,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_native_export.log,h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot,5.2,9.8,9.4,4.8,6.8,True,9.15,0.0,0.3,0.55,1.2,6.2,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h5p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p2_edgec3p4_slot_native_s_parameters.csv,-3.90328230343056,8.0,False,730,-10.4992057706253,45.0,190.0,270.0,180.0,-7.29187249535821,75.0,115.0,-10.4992057706253,45.0,190.0,False,113,0.0,0.0,0.0,0.0,0.12,0.7,0.34,,False,1.0,3.4,4.8,5.2,3.4,0.48,0.0,5.4,3.0,0.8
h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot,"Raise the same crossover geometry to strengthen the vertical current path, checking whether edge slots and couplers can keep S11 from collapsing like the 8 mm family.",106.22623324394226,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot.aedt,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\UWB_CH9_D44_THICK_PIFA_SINGLE_ELEMENT_h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_params.json,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_native_export.log,h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot,6.2,9.8,9.4,4.8,6.8,True,9.15,0.0,0.3,0.55,1.4,6.2,21.4,10.0,3.48,0.0037,D:\WorkSpace\HFSS Sim\UWB-Antenna-Simulation-By-HFSS\reports_d44_thick_pifa_single_element\h6p2_l9p8_w9p4_sw4p8_fence6p8_start1p0_feed9p15_lip1p4_edgec3p6_slot_native_s_parameters.csv,-2.66863617208404,8.0,False,730,-6.69495974860266,45.0,195.0,200.0,110.0,-6.08844435362242,45.0,265.0,-6.69495974860266,45.0,195.0,False,114,0.0,0.0,0.0,0.0,0.12,0.7,0.34,,False,1.0,3.6,5.4,5.2,3.4,0.48,0.0,5.4,3.0,0.85
